,Name,Price,Link,Rating,Total Reviews,Description
120,Lenovo Core i7 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) L340-15IWL Laptop,"₹85,600",https://www.flipkart.com/lenovo-core-i7-8th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-l340-15iwl-laptop/p/itm69e928b5bf119?pid=COMFK4RPJZMCEFSZ&lid=LSTCOMFK4RPJZMCEFSZXMLAUK&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_121&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFK4RPJZMCEFSZ.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4.1,132 Ratings & 16 Reviews,"Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayLenovo PC Manager, Lenovo Vantage1 Year Onsite Warranty"
121,Lenovo Ideapad S340 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340 Thin and Li...,"₹77,000",https://www.flipkart.com/lenovo-ideapad-s340-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-thin-light-laptop/p/itm942ac72c666d0?pid=COMFKMFCBTEHF3RV&lid=LSTCOMFKMFCBTEHF3RVOXCPT4&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_122&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFKMFCBTEHF3RV.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4.4,37 Ratings & 8 Reviews,"Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayLenovo App Explorer, Lenovo PC Manager, Microsoft Office Home and Student 20191 Year Onsite Warranty"
122,Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,"₹88,999",https://www.flipkart.com/lenovo-legion-5i-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650ti-4gb-gddr6-gaming-laptop/p/itm2086556b03fa0?pid=COMFUTMDE2ZUQEVZ&lid=LSTCOMFUTMDE2ZUQEVZF8TUQH&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_123&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFUTMDE2ZUQEVZ.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year by Lenovo
123,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹28,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm30a8f3dbe1e0c?pid=COMGY8Y5BH5PYMQN&lid=LSTCOMGY8Y5BH5PYMQNSCYQAJ&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_124&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_lmPYR6O44fjJ6YWfCeQKzz%2FvDj1MeApUzZr%2BDPVw0bNrXpGFiPi%2FbepWHpKHP3dy1Bg7sJelmUoYbeju8%2BRsvw%3D%3D&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,3.9,35 Ratings & 5 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
124,Lenovo Yoga Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga S940-14IIL Thin and Light Laptop,"₹1,19,990",https://www.flipkart.com/lenovo-yoga-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-s940-14iil-thin-light-laptop/p/itm1bfe27dc8132c?pid=COMFVW9TKWBN3ZB8&lid=LSTCOMFVW9TKWBN3ZB8BJY4JS&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_125&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFVW9TKWBN3ZB8.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,2.5,2 Ratings & 1 Reviews,Intel Core i7 Processor (10th Gen)16 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
125,Lenovo Legion Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹1,04,000",https://www.flipkart.com/lenovo-legion-core-i7-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-y520-gaming-laptop/p/itmf3s3fzmfg4hbr?pid=COMEUYY5ZHZCJUKB&lid=LSTCOMEUYY5ZHZCJUKBN4FUDE&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_126&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMEUYY5ZHZCJUKB.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4.4,207 Ratings & 58 Reviews,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Full HD LED Backlit Anti-glare IPS Slim Display128 GB SSD for Reduced Boot Up Time and in Game LoadingNVIDIA GeForce GTX 1050 for Desktop Level Performance2 x Harman Speakers with Dolby Audio Premium for Best Audio ExperienceIntel Core i7 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayOne Key Recovery, Lenovo Companion, Lenovo App Explorer, Lenovo Nerve Sense1 Year Onsite Warranty"
126,Lenovo ThinkPad E14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ThinkPad E14 Laptop,"₹78,999",https://www.flipkart.com/lenovo-thinkpad-e14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-pro-laptop/p/itm04efcb9d6afe9?pid=COMFU2JFPFZEKPPU&lid=LSTCOMFU2JFPFZEKPPUHOPCZ5&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_127&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFU2JFPFZEKPPU.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
127,Lenovo ThinkPad E14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) E14 Thin and Light Laptop,"₹39,999",https://www.flipkart.com/lenovo-thinkpad-e14-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-thin-light-laptop/p/itm4cbea1bb9bcc9?pid=COMFUGF8JKY96JMD&lid=LSTCOMFUGF8JKY96JMD6JQL1D&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_128&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFUGF8JKY96JMD.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,3.9,699 Ratings & 126 Reviews,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
128,Lenovo Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Pro) E14 Thin and Light Laptop,"₹76,300",https://www.flipkart.com/lenovo-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-pro-e14-thin-light-laptop/p/itm3c935c618b5be?pid=COMFVPEUXZ9RMCZ2&lid=LSTCOMFVPEUXZ9RMCZ2SIAY9F&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_129&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFVPEUXZ9RMCZ2.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
129,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Lapto...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-flex-5-ryzen-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-14are05-2-1-laptop/p/itm7962b1dec1cbf?pid=COMFX5N8KP3KAFG9&lid=LSTCOMFX5N8KP3KAFG9WTBLBX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_130&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_lmPYR6O44fjJ6YWfCeQKzz%2FvDj1MeApUzZr%2BDPVw0bN18rpVZgTBV0y8sI19m9e9M3S4pxEm0%2B6onzcq%2FWnXiw%3D%3D&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4.5,119 Ratings & 27 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
130,Lenovo Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 520s Laptop,"₹58,999",https://www.flipkart.com/lenovo-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-520s-laptop/p/itmfb31606bef2ce?pid=COMGF7PZW2HVWY6N&lid=LSTCOMGF7PZW2HVWY6NGVGGNN&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_131&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMGF7PZW2HVWY6N.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (7th Gen)4 GB DDR4 RAMWindows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 year domestic
131,Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Pro) V14 Laptop,"₹32,999",https://www.flipkart.com/lenovo-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-pro-v14-laptop/p/itmfe9416142ecb8?pid=COMFVSYVPYVEGZBH&lid=LSTCOMFVSYVPYVEGZBHEG2D4I&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_132&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFVSYVPYVEGZBH.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,3.4,51 Ratings & 8 Reviews,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
132,Lenovo V15 IIL Core i3 10th Gen - (4 GB/1 TB HDD/DOS) 82C5A009IH V15 IIL Laptop,"₹31,999",https://www.flipkart.com/lenovo-v15-iil-core-i3-10th-gen-4-gb-1-tb-hdd-dos-82c5a009ih-laptop/p/itm135bf8d5ae002?pid=COMFZCS8XSW5VQTH&lid=LSTCOMFZCS8XSW5VQTHARMLZ0&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_133&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFZCS8XSW5VQTH.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,3.3,21 Ratings & 0 Reviews,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit DOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
133,Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light La...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_134&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_lmPYR6O44fjJ6YWfCeQKzz%2FvDj1MeApUzZr%2BDPVw0bOPvJofd2waGNnW4JV4MC%2BnlFkSb4SqK1MbSt2YTQwiRw%3D%3D&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4.5,81 Ratings & 16 Reviews,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
134,Lenovo Ideapad S540 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S540-13IML Thin...,"₹85,999",https://www.flipkart.com/lenovo-ideapad-s540-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-s540-13iml-thin-light-laptop/p/itmec859e1264e9a?pid=COMFNXKSSGEFWZ5Z&lid=LSTCOMFNXKSSGEFWZ5Z64UKE8&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_135&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFNXKSSGEFWZ5Z.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4.3,4 Ratings & 0 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
135,Lenovo Ideapad 500 Core i5 6th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA GeForce Nvidi...,"₹55,000",https://www.flipkart.com/lenovo-ideapad-500-core-i5-6th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-nvidia-geforce-nvidia-920m-80q30056in-gaming-laptop/p/itmfdvdnbppymmnf?pid=COMFDBKYFJRDZG8V&lid=LSTCOMFDBKYFJRDZG8VMPKDRX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_136&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMFDBKYFJRDZG8V.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (6th Gen)4 GB DDR3 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Warranty by Lenovo
136,Lenovo Yoga 730 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 730-13IKB Thin and Light Laptop,"₹1,28,999",https://www.flipkart.com/lenovo-yoga-730-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-730-13ikb-thin-light-laptop/p/itmf6358fgt3ynpt?pid=COMF6358BB6DYZ3Q&lid=LSTCOMF6358BB6DYZ3QZKWS5K&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_137&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMF6358BB6DYZ3Q.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4,6 Ratings & 0 Reviews,Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home & Student 20161 Year Onsite Warranty
137,Lenovo ideapad Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IKB Thin and Light Laptop,"₹31,990",https://www.flipkart.com/lenovo-ideapad-core-i3-7th-gen-4-gb-1-tb-hdd-windows-10-home-s145-15ikb-thin-light-laptop/p/itm27d8e5f044da4?pid=COMG2DBSAGUDZSQZ&lid=LSTCOMG2DBSAGUDZSQZS1DAOW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_138&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=79cb500a-9acd-4247-a83c-251694a1d997.COMG2DBSAGUDZSQZ.SEARCH&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,NA,NA,Intel Core i3 Processor (7th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
138,Lenovo Yoga 6 Ryzen 7 Octa Core 4700U - (16 GB/512 GB SSD/Windows 10 Home) 13ARE05 2 in 1 Laptop,"₹78,990",https://www.flipkart.com/lenovo-yoga-6-ryzen-7-octa-core-4700u-16-gb-512-gb-ssd-windows-10-home-13are05-2-1-laptop/p/itm941e3a7091672?pid=COMGYZQTEEDZ9J3R&lid=LSTCOMGYZQTEEDZ9J3REQLRNW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_6_139&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_lmPYR6O44fjJ6YWfCeQKzz%2FvDj1MeApUzZr%2BDPVw0bMG3WzKtyMLg08Xpf6UgYY%2FEnqt2te6oelGHqEmTppdNQ%3D%3D&ppt=None&ppn=None&ssid=2ca9oyszy80000001620281272189&qH=45f6477cda3fea9f,4.7,6 Ratings & 1 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inches) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
